Mongolia	1952	800663	Asia	42.244	786.5668575
Mongolia	1957	882134	Asia	45.248	912.6626085
Mongolia	1962	1010280	Asia	48.251	1056.353958
Mongolia	1967	1149500	Asia	51.253	1226.04113
Mongolia	1972	1320500	Asia	53.754	1421.741975
Mongolia	1977	1528000	Asia	55.491	1647.511665
Mongolia	1982	1756032	Asia	57.489	2000.603139
Mongolia	1987	2015133	Asia	60.222	2338.008304
Mongolia	1992	2312802	Asia	61.271	1785.402016
Mongolia	1997	2494803	Asia	63.625	1902.2521
Mongolia	2002	2674234	Asia	65.033	2140.739323
Mongolia	2007	2874127	Asia	66.803	3095.772271
