Mali	1952	3838168	Africa	33.685	452.3369807
Mali	1957	4241884	Africa	35.307	490.3821867
Mali	1962	4690372	Africa	36.936	496.1743428
Mali	1967	5212416	Africa	38.487	545.0098873
Mali	1972	5828158	Africa	39.977	581.3688761
Mali	1977	6491649	Africa	41.714	686.3952693
Mali	1982	6998256	Africa	43.916	618.0140641
Mali	1987	7634008	Africa	46.364	684.1715576
Mali	1992	8416215	Africa	48.388	739.014375
Mali	1997	9384984	Africa	49.903	790.2579846
Mali	2002	10580176	Africa	51.818	951.4097518
Mali	2007	12031795	Africa	54.467	1042.581557
