Peru	1952	8025700	Americas	43.902	3758.523437
Peru	1957	9146100	Americas	46.263	4245.256698
Peru	1962	10516500	Americas	49.096	4957.037982
Peru	1967	12132200	Americas	51.445	5788.09333
Peru	1972	13954700	Americas	55.448	5937.827283
Peru	1977	15990099	Americas	58.447	6281.290855
Peru	1982	18125129	Americas	61.406	6434.501797
Peru	1987	20195924	Americas	64.134	6360.943444
Peru	1992	22430449	Americas	66.458	4446.380924
Peru	1997	24748122	Americas	68.386	5838.347657
Peru	2002	26769436	Americas	69.906	5909.020073
Peru	2007	28674757	Americas	71.421	7408.905561
