Gabon	1952	420702	Africa	37.003	4293.476475
Gabon	1957	434904	Africa	38.999	4976.198099
Gabon	1962	455661	Africa	40.489	6631.459222
Gabon	1967	489004	Africa	44.598	8358.761987
Gabon	1972	537977	Africa	48.69	11401.94841
Gabon	1977	706367	Africa	52.79	21745.57328
Gabon	1982	753874	Africa	56.564	15113.36194
Gabon	1987	880397	Africa	60.19	11864.40844
Gabon	1992	985739	Africa	61.366	13522.15752
Gabon	1997	1126189	Africa	60.461	14722.84188
Gabon	2002	1299304	Africa	56.761	12521.71392
Gabon	2007	1454867	Africa	56.735	13206.48452
