Saudi Arabia	1952	4005677	Asia	39.875	6459.554823
Saudi Arabia	1957	4419650	Asia	42.868	8157.591248
Saudi Arabia	1962	4943029	Asia	45.914	11626.41975
Saudi Arabia	1967	5618198	Asia	49.901	16903.04886
Saudi Arabia	1972	6472756	Asia	53.886	24837.42865
Saudi Arabia	1977	8128505	Asia	58.69	34167.7626
Saudi Arabia	1982	11254672	Asia	63.012	33693.17525
Saudi Arabia	1987	14619745	Asia	66.295	21198.26136
Saudi Arabia	1992	16945857	Asia	68.768	24841.61777
Saudi Arabia	1997	21229759	Asia	70.533	20586.69019
Saudi Arabia	2002	24501530	Asia	71.626	19014.54118
Saudi Arabia	2007	27601038	Asia	72.777	21654.83194
