Lesotho	1952	748747	Africa	42.138	298.8462121
Lesotho	1957	813338	Africa	45.047	335.9971151
Lesotho	1962	893143	Africa	47.747	411.8006266
Lesotho	1967	996380	Africa	48.492	498.6390265
Lesotho	1972	1116779	Africa	49.767	496.5815922
Lesotho	1977	1251524	Africa	52.208	745.3695408
Lesotho	1982	1411807	Africa	55.078	797.2631074
Lesotho	1987	1599200	Africa	57.18	773.9932141
Lesotho	1992	1803195	Africa	59.685	977.4862725
Lesotho	1997	1982823	Africa	55.558	1186.147994
Lesotho	2002	2046772	Africa	44.593	1275.184575
Lesotho	2007	2012649	Africa	42.592	1569.331442
