Hong Kong, China	1952	2125900	Asia	60.96	3054.421209
Hong Kong, China	1957	2736300	Asia	64.75	3629.076457
Hong Kong, China	1962	3305200	Asia	67.65	4692.648272
Hong Kong, China	1967	3722800	Asia	70	6197.962814
Hong Kong, China	1972	4115700	Asia	72	8315.928145
Hong Kong, China	1977	4583700	Asia	73.6	11186.14125
Hong Kong, China	1982	5264500	Asia	75.45	14560.53051
Hong Kong, China	1987	5584510	Asia	76.2	20038.47269
Hong Kong, China	1992	5829696	Asia	77.601	24757.60301
Hong Kong, China	1997	6495918	Asia	80	28377.63219
Hong Kong, China	2002	6762476	Asia	81.495	30209.01516
Hong Kong, China	2007	6980412	Asia	82.208	39724.97867
