Guatemala	1952	3146381	Americas	42.023	2428.237769
Guatemala	1957	3640876	Americas	44.142	2617.155967
Guatemala	1962	4208858	Americas	46.954	2750.364446
Guatemala	1967	4690773	Americas	50.016	3242.531147
Guatemala	1972	5149581	Americas	53.738	4031.408271
Guatemala	1977	5703430	Americas	56.029	4879.992748
Guatemala	1982	6395630	Americas	58.137	4820.49479
Guatemala	1987	7326406	Americas	60.782	4246.485974
Guatemala	1992	8486949	Americas	63.373	4439.45084
Guatemala	1997	9803875	Americas	66.322	4684.313807
Guatemala	2002	11178650	Americas	68.978	4858.347495
Guatemala	2007	12572928	Americas	70.259	5186.050003
