Somalia	1952	2526994	Africa	32.978	1135.749842
Somalia	1957	2780415	Africa	34.977	1258.147413
Somalia	1962	3080153	Africa	36.981	1369.488336
Somalia	1967	3428839	Africa	38.977	1284.73318
Somalia	1972	3840161	Africa	40.973	1254.576127
Somalia	1977	4353666	Africa	41.974	1450.992513
Somalia	1982	5828892	Africa	42.955	1176.807031
Somalia	1987	6921858	Africa	44.501	1093.244963
Somalia	1992	6099799	Africa	39.658	926.9602964
Somalia	1997	6633514	Africa	43.795	930.5964284
Somalia	2002	7753310	Africa	45.936	882.0818218
Somalia	2007	9118773	Africa	48.159	926.1410683
