Nicaragua	1952	1165790	Americas	42.314	3112.363948
Nicaragua	1957	1358828	Americas	45.432	3457.415947
Nicaragua	1962	1590597	Americas	48.632	3634.364406
Nicaragua	1967	1865490	Americas	51.884	4643.393534
Nicaragua	1972	2182908	Americas	55.151	4688.593267
Nicaragua	1977	2554598	Americas	57.47	5486.371089
Nicaragua	1982	2979423	Americas	59.298	3470.338156
Nicaragua	1987	3344353	Americas	62.008	2955.984375
Nicaragua	1992	4017939	Americas	65.843	2170.151724
Nicaragua	1997	4609572	Americas	68.426	2253.023004
Nicaragua	2002	5146848	Americas	70.836	2474.548819
Nicaragua	2007	5675356	Americas	72.899	2749.320965
