Yemen, Rep.	1952	4963829	Asia	32.548	781.7175761
Yemen, Rep.	1957	5498090	Asia	33.97	804.8304547
Yemen, Rep.	1962	6120081	Asia	35.18	825.6232006
Yemen, Rep.	1967	6740785	Asia	36.984	862.4421463
Yemen, Rep.	1972	7407075	Asia	39.848	1265.047031
Yemen, Rep.	1977	8403990	Asia	44.175	1829.765177
Yemen, Rep.	1982	9657618	Asia	49.113	1977.55701
Yemen, Rep.	1987	11219340	Asia	52.922	1971.741538
Yemen, Rep.	1992	13367997	Asia	55.599	1879.496673
Yemen, Rep.	1997	15826497	Asia	58.02	2117.484526
Yemen, Rep.	2002	18701257	Asia	60.308	2234.820827
Yemen, Rep.	2007	22211743	Asia	62.698	2280.769906
