Egypt	1952	22223309	Africa	41.893	1418.822445
Egypt	1957	25009741	Africa	44.444	1458.915272
Egypt	1962	28173309	Africa	46.992	1693.335853
Egypt	1967	31681188	Africa	49.293	1814.880728
Egypt	1972	34807417	Africa	51.137	2024.008147
Egypt	1977	38783863	Africa	53.319	2785.493582
Egypt	1982	45681811	Africa	56.006	3503.729636
Egypt	1987	52799062	Africa	59.797	3885.46071
Egypt	1992	59402198	Africa	63.674	3794.755195
Egypt	1997	66134291	Africa	67.217	4173.181797
Egypt	2002	73312559	Africa	69.806	4754.604414
Egypt	2007	80264543	Africa	71.338	5581.180998
