Vietnam	1952	26246839	Asia	40.412	605.0664917
Vietnam	1957	28998543	Asia	42.887	676.2854478
Vietnam	1962	33796140	Asia	45.363	772.0491602
Vietnam	1967	39463910	Asia	47.838	637.1232887
Vietnam	1972	44655014	Asia	50.254	699.5016441
Vietnam	1977	50533506	Asia	55.764	713.5371196
Vietnam	1982	56142181	Asia	58.816	707.2357863
Vietnam	1987	62826491	Asia	62.82	820.7994449
Vietnam	1992	69940728	Asia	67.662	989.0231487
Vietnam	1997	76048996	Asia	70.672	1385.896769
Vietnam	2002	80908147	Asia	73.017	1764.456677
Vietnam	2007	85262356	Asia	74.249	2441.576404
