Guinea-Bissau	1952	580653	Africa	32.5	299.850319
Guinea-Bissau	1957	601095	Africa	33.489	431.7904566
Guinea-Bissau	1962	627820	Africa	34.488	522.0343725
Guinea-Bissau	1967	601287	Africa	35.492	715.5806402
Guinea-Bissau	1972	625361	Africa	36.486	820.2245876
Guinea-Bissau	1977	745228	Africa	37.465	764.7259628
Guinea-Bissau	1982	825987	Africa	39.327	838.1239671
Guinea-Bissau	1987	927524	Africa	41.245	736.4153921
Guinea-Bissau	1992	1050938	Africa	43.266	745.5398706
Guinea-Bissau	1997	1193708	Africa	44.873	796.6644681
Guinea-Bissau	2002	1332459	Africa	45.504	575.7047176
Guinea-Bissau	2007	1472041	Africa	46.388	579.231743
