Burkina Faso	1952	4469979	Africa	31.975	543.2552413
Burkina Faso	1957	4713416	Africa	34.906	617.1834648
Burkina Faso	1962	4919632	Africa	37.814	722.5120206
Burkina Faso	1967	5127935	Africa	40.697	794.8265597
Burkina Faso	1972	5433886	Africa	43.591	854.7359763
Burkina Faso	1977	5889574	Africa	46.137	743.3870368
Burkina Faso	1982	6634596	Africa	48.122	807.1985855
Burkina Faso	1987	7586551	Africa	49.557	912.0631417
Burkina Faso	1992	8878303	Africa	50.26	931.7527731
Burkina Faso	1997	10352843	Africa	50.324	946.2949618
Burkina Faso	2002	12251209	Africa	50.65	1037.645221
Burkina Faso	2007	14326203	Africa	52.295	1217.032994
