Liberia	1952	863308	Africa	38.48	575.5729961
Liberia	1957	975950	Africa	39.486	620.9699901
Liberia	1962	1112796	Africa	40.502	634.1951625
Liberia	1967	1279406	Africa	41.536	713.6036483
Liberia	1972	1482628	Africa	42.614	803.0054535
Liberia	1977	1703617	Africa	43.764	640.3224383
Liberia	1982	1956875	Africa	44.852	572.1995694
Liberia	1987	2269414	Africa	46.027	506.1138573
Liberia	1992	1912974	Africa	40.802	636.6229191
Liberia	1997	2200725	Africa	42.221	609.1739508
Liberia	2002	2814651	Africa	43.753	531.4823679
Liberia	2007	3193942	Africa	45.678	414.5073415
