Syria	1952	3661549	Asia	45.883	1643.485354
Syria	1957	4149908	Asia	48.284	2117.234893
Syria	1962	4834621	Asia	50.305	2193.037133
Syria	1967	5680812	Asia	53.655	1881.923632
Syria	1972	6701172	Asia	57.296	2571.423014
Syria	1977	7932503	Asia	61.195	3195.484582
Syria	1982	9410494	Asia	64.59	3761.837715
Syria	1987	11242847	Asia	66.974	3116.774285
Syria	1992	13219062	Asia	69.249	3340.542768
Syria	1997	15081016	Asia	71.527	4014.238972
Syria	2002	17155814	Asia	73.053	4090.925331
Syria	2007	19314747	Asia	74.143	4184.548089
