Comoros	1952	153936	Africa	40.715	1102.990936
Comoros	1957	170928	Africa	42.46	1211.148548
Comoros	1962	191689	Africa	44.467	1406.648278
Comoros	1967	217378	Africa	46.472	1876.029643
Comoros	1972	250027	Africa	48.944	1937.577675
Comoros	1977	304739	Africa	50.939	1172.603047
Comoros	1982	348643	Africa	52.933	1267.100083
Comoros	1987	395114	Africa	54.926	1315.980812
Comoros	1992	454429	Africa	57.939	1246.90737
Comoros	1997	527982	Africa	60.66	1173.618235
Comoros	2002	614382	Africa	62.974	1075.811558
Comoros	2007	710960	Africa	65.152	986.1478792
