Lebanon	1952	1439529	Asia	55.928	4834.804067
Lebanon	1957	1647412	Asia	59.489	6089.786934
Lebanon	1962	1886848	Asia	62.094	5714.560611
Lebanon	1967	2186894	Asia	63.87	6006.983042
Lebanon	1972	2680018	Asia	65.421	7486.384341
Lebanon	1977	3115787	Asia	66.099	8659.696836
Lebanon	1982	3086876	Asia	66.983	7640.519521
Lebanon	1987	3089353	Asia	67.926	5377.091329
Lebanon	1992	3219994	Asia	69.292	6890.806854
Lebanon	1997	3430388	Asia	70.265	8754.96385
Lebanon	2002	3677780	Asia	71.028	9313.93883
Lebanon	2007	3921278	Asia	71.993	10461.05868
