Portugal	1952	8526050	Europe	59.82	3068.319867
Portugal	1957	8817650	Europe	61.51	3774.571743
Portugal	1962	9019800	Europe	64.39	4727.954889
Portugal	1967	9103000	Europe	66.6	6361.517993
Portugal	1972	8970450	Europe	69.26	9022.247417
Portugal	1977	9662600	Europe	70.41	10172.48572
Portugal	1982	9859650	Europe	72.77	11753.84291
Portugal	1987	9915289	Europe	74.06	13039.30876
Portugal	1992	9927680	Europe	74.86	16207.26663
Portugal	1997	10156415	Europe	75.97	17641.03156
Portugal	2002	10433867	Europe	77.29	19970.90787
Portugal	2007	10642836	Europe	78.098	20509.64777
