Costa Rica	1952	926317	Americas	57.206	2627.009471
Costa Rica	1957	1112300	Americas	60.026	2990.010802
Costa Rica	1962	1345187	Americas	62.842	3460.937025
Costa Rica	1967	1588717	Americas	65.424	4161.727834
Costa Rica	1972	1834796	Americas	67.849	5118.146939
Costa Rica	1977	2108457	Americas	70.75	5926.876967
Costa Rica	1982	2424367	Americas	73.45	5262.734751
Costa Rica	1987	2799811	Americas	74.752	5629.915318
Costa Rica	1992	3173216	Americas	75.713	6160.416317
Costa Rica	1997	3518107	Americas	77.26	6677.045314
Costa Rica	2002	3834934	Americas	78.123	7723.447195
Costa Rica	2007	4133884	Americas	78.782	9645.06142
