Thailand	1952	21289402	Asia	50.848	757.7974177
Thailand	1957	25041917	Asia	53.63	793.5774148
Thailand	1962	29263397	Asia	56.061	1002.199172
Thailand	1967	34024249	Asia	58.285	1295.46066
Thailand	1972	39276153	Asia	60.405	1524.358936
Thailand	1977	44148285	Asia	62.494	1961.224635
Thailand	1982	48827160	Asia	64.597	2393.219781
Thailand	1987	52910342	Asia	66.084	2982.653773
Thailand	1992	56667095	Asia	67.298	4616.896545
Thailand	1997	60216677	Asia	67.521	5852.625497
Thailand	2002	62806748	Asia	68.564	5913.187529
Thailand	2007	65068149	Asia	70.616	7458.396327
