Korea, Dem. Rep.	1952	8865488	Asia	50.056	1088.277758
Korea, Dem. Rep.	1957	9411381	Asia	54.081	1571.134655
Korea, Dem. Rep.	1962	10917494	Asia	56.656	1621.693598
Korea, Dem. Rep.	1967	12617009	Asia	59.942	2143.540609
Korea, Dem. Rep.	1972	14781241	Asia	63.983	3701.621503
Korea, Dem. Rep.	1977	16325320	Asia	67.159	4106.301249
Korea, Dem. Rep.	1982	17647518	Asia	69.1	4106.525293
Korea, Dem. Rep.	1987	19067554	Asia	70.647	4106.492315
Korea, Dem. Rep.	1992	20711375	Asia	69.978	3726.063507
Korea, Dem. Rep.	1997	21585105	Asia	67.727	1690.756814
Korea, Dem. Rep.	2002	22215365	Asia	66.662	1646.758151
Korea, Dem. Rep.	2007	23301725	Asia	67.297	1593.06548
