Gambia	1952	284320	Africa	30	485.2306591
Gambia	1957	323150	Africa	32.065	520.9267111
Gambia	1962	374020	Africa	33.896	599.650276
Gambia	1967	439593	Africa	35.857	734.7829124
Gambia	1972	517101	Africa	38.308	756.0868363
Gambia	1977	608274	Africa	41.842	884.7552507
Gambia	1982	715523	Africa	45.58	835.8096108
Gambia	1987	848406	Africa	49.265	611.6588611
Gambia	1992	1025384	Africa	52.644	665.6244126
Gambia	1997	1235767	Africa	55.861	653.7301704
Gambia	2002	1457766	Africa	58.041	660.5855997
Gambia	2007	1688359	Africa	59.448	752.7497265
