Cote d'Ivoire	1952	2977019	Africa	40.477	1388.594732
Cote d'Ivoire	1957	3300000	Africa	42.469	1500.895925
Cote d'Ivoire	1962	3832408	Africa	44.93	1728.869428
Cote d'Ivoire	1967	4744870	Africa	47.35	2052.050473
Cote d'Ivoire	1972	6071696	Africa	49.801	2378.201111
Cote d'Ivoire	1977	7459574	Africa	52.374	2517.736547
Cote d'Ivoire	1982	9025951	Africa	53.983	2602.710169
Cote d'Ivoire	1987	10761098	Africa	54.655	2156.956069
Cote d'Ivoire	1992	12772596	Africa	52.044	1648.073791
Cote d'Ivoire	1997	14625967	Africa	47.991	1786.265407
Cote d'Ivoire	2002	16252726	Africa	46.832	1648.800823
Cote d'Ivoire	2007	18013409	Africa	48.328	1544.750112
