Algeria	1962	11000948	Africa	48.303	2550.81688
Algeria	1967	12760499	Africa	51.407	3246.991771
Algeria	1972	14760787	Africa	54.518	4182.663766
Algeria	1977	17152804	Africa	58.014	4910.416756
Algeria	1982	20033753	Africa	61.368	5745.160213
Algeria	1952	9279525	Africa	43.077	2449.008185
Algeria	1957	10270856	Africa	45.685	3013.976023
Algeria	1987	23254956	Africa	65.799	5681.358539
Algeria	1992	26298373	Africa	67.744	5023.216647
Algeria	1997	29072015	Africa	69.152	4797.295051
Algeria	2002	31287142	Africa	70.994	5288.040382
Algeria	2007	33333216	Africa	72.301	6223.367465
