United States	1952	157553000	Americas	68.44	13990.48208
United States	1957	171984000	Americas	69.49	14847.12712
United States	1962	186538000	Americas	70.21	16173.14586
United States	1967	198712000	Americas	70.76	19530.36557
United States	1972	209896000	Americas	71.34	21806.03594
United States	1977	220239000	Americas	73.38	24072.63213
United States	1982	232187835	Americas	74.65	25009.55914
United States	1987	242803533	Americas	75.02	29884.35041
United States	1992	256894189	Americas	76.09	32003.93224
United States	1997	272911760	Americas	76.81	35767.43303
United States	2002	287675526	Americas	77.31	39097.09955
United States	2007	301139947	Americas	78.242	42951.65309
