Cuba	1952	6007797	Americas	59.421	5586.53878
Cuba	1957	6640752	Americas	62.325	6092.174359
Cuba	1962	7254373	Americas	65.246	5180.75591
Cuba	1967	8139332	Americas	68.29	5690.268015
Cuba	1972	8831348	Americas	70.723	5305.445256
Cuba	1977	9537988	Americas	72.649	6380.494966
Cuba	1982	9789224	Americas	73.717	7316.918107
Cuba	1987	10239839	Americas	74.174	7532.924763
Cuba	1992	10723260	Americas	74.414	5592.843963
Cuba	1997	10983007	Americas	76.151	5431.990415
Cuba	2002	11226999	Americas	77.158	6340.646683
Cuba	2007	11416987	Americas	78.273	8948.102923
