Sudan	1952	8504667	Africa	38.635	1615.991129
Sudan	1957	9753392	Africa	39.624	1770.337074
Sudan	1962	11183227	Africa	40.87	1959.593767
Sudan	1967	12716129	Africa	42.858	1687.997641
Sudan	1972	14597019	Africa	45.083	1659.652775
Sudan	1977	17104986	Africa	47.8	2202.988423
Sudan	1982	20367053	Africa	50.338	1895.544073
Sudan	1987	24725960	Africa	51.744	1507.819159
Sudan	1992	28227588	Africa	53.556	1492.197043
Sudan	1997	32160729	Africa	55.373	1632.210764
Sudan	2002	37090298	Africa	56.369	1993.398314
Sudan	2007	42292929	Africa	58.556	2602.394995
