Kuwait	1952	160000	Asia	55.565	108382.3529
Kuwait	1957	212846	Asia	58.033	113523.1329
Kuwait	1962	358266	Asia	60.47	95458.11176
Kuwait	1967	575003	Asia	64.624	80894.88326
Kuwait	1972	841934	Asia	67.712	109347.867
Kuwait	1977	1140357	Asia	69.343	59265.47714
Kuwait	1982	1497494	Asia	71.309	31354.03573
Kuwait	1987	1891487	Asia	74.174	28118.42998
Kuwait	1992	1418095	Asia	75.19	34932.91959
Kuwait	1997	1765345	Asia	76.156	40300.61996
Kuwait	2002	2111561	Asia	76.904	35110.10566
Kuwait	2007	2505559	Asia	77.588	47306.98978
