Congo, Dem. Rep.	1952	14100005	Africa	39.143	780.5423257
Congo, Dem. Rep.	1957	15577932	Africa	40.652	905.8602303
Congo, Dem. Rep.	1962	17486434	Africa	42.122	896.3146335
Congo, Dem. Rep.	1967	19941073	Africa	44.056	861.5932424
Congo, Dem. Rep.	1972	23007669	Africa	45.989	904.8960685
Congo, Dem. Rep.	1977	26480870	Africa	47.804	795.757282
Congo, Dem. Rep.	1982	30646495	Africa	47.784	673.7478181
Congo, Dem. Rep.	1987	35481645	Africa	47.412	672.774812
Congo, Dem. Rep.	1992	41672143	Africa	45.548	457.7191807
Congo, Dem. Rep.	1997	47798986	Africa	42.587	312.188423
Congo, Dem. Rep.	2002	55379852	Africa	44.966	241.1658765
Congo, Dem. Rep.	2007	64606759	Africa	46.462	277.5518587
