Czech Republic	1952	9125183	Europe	66.87	6876.14025
Czech Republic	1957	9513758	Europe	69.03	8256.343918
Czech Republic	1962	9620282	Europe	69.9	10136.86713
Czech Republic	1967	9835109	Europe	70.38	11399.44489
Czech Republic	1972	9862158	Europe	70.29	13108.4536
Czech Republic	1977	10161915	Europe	70.71	14800.16062
Czech Republic	1982	10303704	Europe	70.96	15377.22855
Czech Republic	1987	10311597	Europe	71.58	16310.4434
Czech Republic	1992	10315702	Europe	72.4	14297.02122
Czech Republic	1997	10300707	Europe	74.01	16048.51424
Czech Republic	2002	10256295	Europe	75.51	17596.21022
Czech Republic	2007	10228744	Europe	76.486	22833.30851
