Switzerland	1952	4815000	Europe	69.62	14734.23275
Switzerland	1957	5126000	Europe	70.56	17909.48973
Switzerland	1962	5666000	Europe	71.32	20431.0927
Switzerland	1967	6063000	Europe	72.77	22966.14432
Switzerland	1972	6401400	Europe	73.78	27195.11304
Switzerland	1977	6316424	Europe	75.39	26982.29052
Switzerland	1982	6468126	Europe	76.21	28397.71512
Switzerland	1987	6649942	Europe	77.41	30281.70459
Switzerland	1992	6995447	Europe	78.03	31871.5303
Switzerland	1997	7193761	Europe	79.37	32135.32301
Switzerland	2002	7361757	Europe	80.62	34480.95771
Switzerland	2007	7554661	Europe	81.701	37506.41907
