Angola	1952	4232095	Africa	30.015	3520.610273
Angola	1957	4561361	Africa	31.999	3827.940465
Angola	1962	4826015	Africa	34	4269.276742
Angola	1967	5247469	Africa	35.985	5522.776375
Angola	1972	5894858	Africa	37.928	5473.288005
Angola	1977	6162675	Africa	39.483	3008.647355
Angola	1982	7016384	Africa	39.942	2756.953672
Angola	1987	7874230	Africa	39.906	2430.208311
Angola	1992	8735988	Africa	40.647	2627.845685
Angola	1997	9875024	Africa	40.963	2277.140884
Angola	2002	10866106	Africa	41.003	2773.287312
Angola	2007	12420476	Africa	42.731	4797.231267
