Reunion	1952	257700	Africa	52.724	2718.885295
Reunion	1957	308700	Africa	55.09	2769.451844
Reunion	1962	358900	Africa	57.666	3173.72334
Reunion	1967	414024	Africa	60.542	4021.175739
Reunion	1972	461633	Africa	64.274	5047.658563
Reunion	1977	492095	Africa	67.064	4319.804067
Reunion	1982	517810	Africa	69.885	5267.219353
Reunion	1987	562035	Africa	71.913	5303.377488
Reunion	1992	622191	Africa	73.615	6101.255823
Reunion	1997	684810	Africa	74.772	6071.941411
Reunion	2002	743981	Africa	75.744	6316.1652
Reunion	2007	798094	Africa	76.442	7670.122558
