Chad	1952	2682462	Africa	38.092	1178.665927
Chad	1957	2894855	Africa	39.881	1308.495577
Chad	1962	3150417	Africa	41.716	1389.817618
Chad	1967	3495967	Africa	43.601	1196.810565
Chad	1972	3899068	Africa	45.569	1104.103987
Chad	1977	4388260	Africa	47.383	1133.98495
Chad	1982	4875118	Africa	49.517	797.9081006
Chad	1987	5498955	Africa	51.051	952.386129
Chad	1992	6429417	Africa	51.724	1058.0643
Chad	1997	7562011	Africa	51.573	1004.961353
Chad	2002	8835739	Africa	50.525	1156.18186
Chad	2007	10238807	Africa	50.651	1704.063724
