Kenya	1952	6464046	Africa	42.27	853.540919
Kenya	1957	7454779	Africa	44.686	944.4383152
Kenya	1962	8678557	Africa	47.949	896.9663732
Kenya	1967	10191512	Africa	50.654	1056.736457
Kenya	1972	12044785	Africa	53.559	1222.359968
Kenya	1977	14500404	Africa	56.155	1267.613204
Kenya	1982	17661452	Africa	58.766	1348.225791
Kenya	1987	21198082	Africa	59.339	1361.936856
Kenya	1992	25020539	Africa	59.285	1341.921721
Kenya	1997	28263827	Africa	54.407	1360.485021
Kenya	2002	31386842	Africa	50.992	1287.514732
Kenya	2007	35610177	Africa	54.11	1463.249282
