Korea, Rep.	1952	20947571	Asia	47.453	1030.592226
Korea, Rep.	1957	22611552	Asia	52.681	1487.593537
Korea, Rep.	1962	26420307	Asia	55.292	1536.344387
Korea, Rep.	1967	30131000	Asia	57.716	2029.228142
Korea, Rep.	1972	33505000	Asia	62.612	3030.87665
Korea, Rep.	1977	36436000	Asia	64.766	4657.22102
Korea, Rep.	1982	39326000	Asia	67.123	5622.942464
Korea, Rep.	1987	41622000	Asia	69.81	8533.088805
Korea, Rep.	1992	43805450	Asia	72.244	12104.27872
Korea, Rep.	1997	46173816	Asia	74.647	15993.52796
Korea, Rep.	2002	47969150	Asia	77.045	19233.98818
Korea, Rep.	2007	49044790	Asia	78.623	23348.13973
