Nigeria	1952	33119096	Africa	36.324	1077.281856
Nigeria	1957	37173340	Africa	37.802	1100.592563
Nigeria	1962	41871351	Africa	39.36	1150.927478
Nigeria	1967	47287752	Africa	41.04	1014.514104
Nigeria	1972	53740085	Africa	42.821	1698.388838
Nigeria	1977	62209173	Africa	44.514	1981.951806
Nigeria	1982	73039376	Africa	45.826	1576.97375
Nigeria	1987	81551520	Africa	46.886	1385.029563
Nigeria	1992	93364244	Africa	47.472	1619.848217
Nigeria	1997	106207839	Africa	47.464	1624.941275
Nigeria	2002	119901274	Africa	46.608	1615.286395
Nigeria	2007	135031164	Africa	46.859	2013.977305
