West Bank and Gaza	1952	1030585	Asia	43.16	1515.592329
West Bank and Gaza	1957	1070439	Asia	45.671	1827.067742
West Bank and Gaza	1962	1133134	Asia	48.127	2198.956312
West Bank and Gaza	1967	1142636	Asia	51.631	2649.715007
West Bank and Gaza	1972	1089572	Asia	56.532	3133.409277
West Bank and Gaza	1977	1261091	Asia	60.765	3682.831494
West Bank and Gaza	1982	1425876	Asia	64.406	4336.032082
West Bank and Gaza	1987	1691210	Asia	67.046	5107.197384
West Bank and Gaza	1992	2104779	Asia	69.718	6017.654756
West Bank and Gaza	1997	2826046	Asia	71.096	7110.667619
West Bank and Gaza	2002	3389578	Asia	72.37	4515.487575
West Bank and Gaza	2007	4018332	Asia	73.422	3025.349798
