Morocco	1952	9939217	Africa	42.873	1688.20357
Morocco	1957	11406350	Africa	45.423	1642.002314
Morocco	1962	13056604	Africa	47.924	1566.353493
Morocco	1967	14770296	Africa	50.335	1711.04477
Morocco	1972	16660670	Africa	52.862	1930.194975
Morocco	1977	18396941	Africa	55.73	2370.619976
Morocco	1982	20198730	Africa	59.65	2702.620356
Morocco	1987	22987397	Africa	62.677	2755.046991
Morocco	1992	25798239	Africa	65.393	2948.047252
Morocco	1997	28529501	Africa	67.66	2982.101858
Morocco	2002	31167783	Africa	69.615	3258.495584
Morocco	2007	33757175	Africa	71.164	3820.17523
