Zimbabwe	1952	3080907	Africa	48.451	406.8841148
Zimbabwe	1957	3646340	Africa	50.469	518.7642681
Zimbabwe	1962	4277736	Africa	52.358	527.2721818
Zimbabwe	1967	4995432	Africa	53.995	569.7950712
Zimbabwe	1972	5861135	Africa	55.635	799.3621758
Zimbabwe	1977	6642107	Africa	57.674	685.5876821
Zimbabwe	1982	7636524	Africa	60.363	788.8550411
Zimbabwe	1987	9216418	Africa	62.351	706.1573059
Zimbabwe	1992	10704340	Africa	60.377	693.4207856
Zimbabwe	1997	11404948	Africa	46.809	792.4499603
Zimbabwe	2002	11926563	Africa	39.989	672.0386227
Zimbabwe	2007	12311143	Africa	43.487	469.7092981
