Venezuela	1952	5439568	Americas	55.088	7689.799761
Venezuela	1957	6702668	Americas	57.907	9802.466526
Venezuela	1962	8143375	Americas	60.77	8422.974165
Venezuela	1967	9709552	Americas	63.479	9541.474188
Venezuela	1972	11515649	Americas	65.712	10505.25966
Venezuela	1977	13503563	Americas	67.456	13143.95095
Venezuela	1982	15620766	Americas	68.557	11152.41011
Venezuela	1987	17910182	Americas	70.19	9883.584648
Venezuela	1992	20265563	Americas	71.15	10733.92631
Venezuela	1997	22374398	Americas	72.146	10165.49518
Venezuela	2002	24287670	Americas	72.766	8605.047831
Venezuela	2007	26084662	Americas	73.747	11415.80569
