Mauritania	1952	1022556	Africa	40.543	743.1159097
Mauritania	1957	1076852	Africa	42.338	846.1202613
Mauritania	1962	1146757	Africa	44.248	1055.896036
Mauritania	1967	1230542	Africa	46.289	1421.145193
Mauritania	1972	1332786	Africa	48.437	1586.851781
Mauritania	1977	1456688	Africa	50.852	1497.492223
Mauritania	1982	1622136	Africa	53.599	1481.150189
Mauritania	1987	1841240	Africa	56.145	1421.603576
Mauritania	1992	2119465	Africa	58.333	1361.369784
Mauritania	1997	2444741	Africa	60.43	1483.136136
Mauritania	2002	2828858	Africa	62.247	1579.019543
Mauritania	2007	3270065	Africa	64.164	1803.151496
