Senegal	1952	2755589	Africa	37.278	1450.356983
Senegal	1957	3054547	Africa	39.329	1567.653006
Senegal	1962	3430243	Africa	41.454	1654.988723
Senegal	1967	3965841	Africa	43.563	1612.404632
Senegal	1972	4588696	Africa	45.815	1597.712056
Senegal	1977	5260855	Africa	48.879	1561.769116
Senegal	1982	6147783	Africa	52.379	1518.479984
Senegal	1987	7171347	Africa	55.769	1441.72072
Senegal	1992	8307920	Africa	58.196	1367.899369
Senegal	1997	9535314	Africa	60.187	1392.368347
Senegal	2002	10870037	Africa	61.6	1519.635262
Senegal	2007	12267493	Africa	63.062	1712.472136
